date,numflights,totaldelay,avgdelay,numdelay15
10/9/2004,1525,1042,-3,97
10/10/2004,1832,4922,-1,162
10/11/2004,1900,1526,5,117
10/12/2004,1883,494,3,107
10/13/2004,1882,-1370,5,82
10/14/2004,1897,5775,8,185
10/15/2004,1904,7225,0,224
10/16/2004,1526,1399,-1,103
10/17/2004,1831,6611,-1,170
10/18/2004,1898,20390,0,393
10/19/2004,1881,7656,1,223
10/20/2004,1882,11242,2,279
10/21/2004,1897,7504,6,211
10/22/2004,1902,21525,5,427
10/23/2004,1524,5470,-3,171
10/24/2004,1832,13637,-1,287
10/25/2004,1901,26895,-5,489
10/26/2004,1880,1257,0,127
10/27/2004,1882,4598,-5,159
10/28/2004,1898,9121,-9,252
10/29/2004,1904,9462,0,234
10/30/2004,1526,8049,38,235
10/31/2004,1824,7954,-3,217
6/1/1998,1792,15024,-4,235
6/2/1998,1796,7270,-2,144
6/3/1998,1793,5145,52,127
6/4/1998,1795,21645,22,274
6/5/1998,1793,10600,-2,248
6/6/1998,1669,5780,-2,101
6/7/1998,1765,8657,24,171
6/8/1998,1790,8288,0,173
6/9/1998,1791,11610,8,240
6/10/1998,1790,33373,32,446
6/11/1998,1789,32199,81,526
6/12/1998,1790,17614,28,266
6/13/1998,1670,20861,9,291
6/14/1998,1762,17852,-1,305
6/15/1998,1815,11461,-1,208
6/16/1998,1826,21467,79,339
6/17/1998,1827,11243,21,215
6/18/1998,1828,26375,14,368
6/19/1998,1823,27603,24,451
6/20/1998,1733,14771,11,290
6/21/1998,1788,14948,0,235
6/22/1998,1826,15227,7,276
6/23/1998,1827,14388,14,266
6/24/1998,1826,15252,40,303
6/25/1998,1827,20148,26,333
6/26/1998,1827,33364,153,477
6/27/1998,1732,23298,3,409
6/28/1998,1787,18354,8,330
6/29/1998,1823,28985,37,374
6/30/1998,1826,31431,53,538
10/1/1995,1809,3779,0,108
10/2/1995,1876,36505,0,441
10/3/1995,1877,2874,0,99
10/4/1995,1880,4145,-2,124
10/5/1995,1879,11251,-3,248
10/6/1995,1879,9998,-4,191
10/7/1995,1737,4002,-4,106
10/8/1995,1808,1840,-3,80
10/9/1995,1879,2696,-1,86
10/10/1995,1878,3461,0,96
10/11/1995,1878,1758,-2,74
10/12/1995,1878,3245,0,82
10/13/1995,1879,4639,0,108
10/14/1995,1736,7547,1,151
10/15/1995,1806,7423,-2,150
10/16/1995,1880,6671,0,149
10/17/1995,1881,25490,-2,488
10/18/1995,1879,4506,1,97
10/19/1995,1880,3940,-2,125
10/20/1995,1880,15681,2,313
10/21/1995,1737,8701,-3,179
10/22/1995,1809,6976,-2,141
10/23/1995,1881,4817,-4,114
10/24/1995,1881,2442,-1,86
10/25/1995,1881,2853,4,75
10/26/1995,1881,4867,-1,104
10/27/1995,1879,7018,-2,181
10/28/1995,1739,5366,1,137
10/29/1995,1810,6400,-2,128
10/30/1995,1879,15148,-3,434
10/31/1995,1866,7896,-2,181
2/1/2001,2127,8981,-4,210
2/2/2001,2128,8886,-3,215
2/3/2001,1940,5431,-3,147
2/4/2001,2020,14089,-4,275
2/5/2001,2119,8020,-4,185
2/6/2001,2126,6653,-6,185
2/7/2001,2126,8630,-7,238
2/8/2001,2125,17870,-1,343
2/9/2001,2129,22297,98,399
2/10/2001,1939,8047,1,199
2/11/2001,2020,8903,34,191
2/12/2001,2127,12790,-9,289
2/13/2001,2124,12948,-6,322
2/14/2001,2127,23292,-8,458
2/15/2001,2126,51821,129,700
2/16/2001,2128,39987,-1,722
2/17/2001,1834,10295,27,218
2/18/2001,1863,7962,-4,165
2/19/2001,1939,9387,12,201
2/20/2001,2124,10815,-5,261
2/21/2001,2127,9926,34,241
2/22/2001,2128,25272,-7,430
2/23/2001,2130,27481,-4,508
2/24/2001,1942,68021,63,933
2/25/2001,2021,47776,-1,681
2/26/2001,2128,16075,-5,328
2/27/2001,2124,44255,69,587
2/28/2001,2124,53535,52,814
2/1/1992,1938,4040,2,99
2/2/1992,2075,4330,0,77
2/3/1992,2149,3190,4,59
2/4/1992,2138,3422,0,66
2/5/1992,2102,7927,3,164
2/6/1992,2133,5569,0,104
2/7/1992,2103,6065,2,110
2/8/1992,1903,6774,0,130
2/9/1992,2056,6150,-1,108
2/10/1992,2077,6027,1,131
2/11/1992,2113,5182,3,101
2/12/1992,2070,10047,0,178
2/13/1992,2067,12993,0,290
2/14/1992,2068,13218,0,286
2/15/1992,1876,12806,-3,281
2/16/1992,1876,3841,-1,65
2/17/1992,2082,4615,0,121
2/18/1992,2130,29232,0,445
2/19/1992,2138,7825,3,131
2/20/1992,2112,3424,0,72
2/21/1992,2121,4739,1,92
2/22/1992,1931,16283,0,379
2/23/1992,2057,18773,-2,389
2/24/1992,2123,19359,-3,410
2/25/1992,2106,6547,2,137
2/26/1992,2123,4784,0,85
2/27/1992,2135,4314,-1,82
2/28/1992,2109,4951,8,84
2/29/1992,1934,5668,-2,124
7/1/2007,1722,76451,91,730
7/2/2007,1763,81627,-4,812
7/3/2007,1763,43152,74,552
7/4/2007,1593,21100,-3,370
7/5/2007,1764,25254,-9,454
7/6/2007,1762,11104,0,264
7/7/2007,1650,11052,-4,280
7/8/2007,1725,50305,9,709
7/9/2007,1764,38350,-1,560
7/10/2007,1762,38905,1,542
7/11/2007,1763,37862,1,584
7/12/2007,1764,16995,-7,375
7/13/2007,1762,27846,-5,534
7/14/2007,1651,15592,-4,324
7/15/2007,1725,17398,1,345
7/16/2007,1764,18019,-1,356
7/17/2007,1761,25091,6,532
7/18/2007,1763,30712,94,485
7/19/2007,1763,40770,20,621
7/20/2007,1764,17823,5,380
7/21/2007,1651,15315,-2,323
7/22/2007,1725,21498,5,399
7/23/2007,1764,25795,15,484
7/24/2007,1762,14300,384,301
7/25/2007,1762,15127,10,329
7/26/2007,1764,36011,8,518
7/27/2007,1760,31477,-1,509
7/28/2007,1652,29289,-6,482
7/29/2007,1725,61676,0,611
7/30/2007,1762,57142,51,872
7/31/2007,1762,61385,13,754
11/1/2004,1885,21270,48,324
11/2/2004,1901,3892,2,154
11/3/2004,1903,4851,-2,141
11/4/2004,1904,15664,0,372
11/5/2004,1911,7915,1,241
11/6/2004,1662,3453,0,121
11/7/2004,1839,12195,-4,276
11/8/2004,1907,2203,12,124
11/9/2004,1903,-130,-4,98
11/10/2004,1902,4451,-3,139
11/11/2004,1904,5422,-7,179
11/12/2004,1910,13358,-3,265
11/13/2004,1662,9334,-1,170
11/14/2004,1841,7559,-3,222
11/15/2004,1906,5244,-1,153
11/16/2004,1903,2133,-4,128
11/17/2004,1903,4883,-3,196
11/18/2004,1905,5240,5,165
11/19/2004,1909,20191,0,367
11/20/2004,1661,4084,-2,137
11/21/2004,1839,11317,2,223
11/22/2004,1905,33704,2,667
11/23/2004,1902,65995,-4,734
11/24/2004,1903,76941,-2,729
11/25/2004,1328,15479,-1,235
11/26/2004,1724,761,1,78
11/27/2004,1658,16281,-4,306
11/28/2004,1847,16162,-3,331
11/29/2004,1908,22675,0,573
11/30/2004,1905,18416,1,432
7/1/1998,1822,15244,-1,279
7/2/1998,1827,17467,-3,311
7/3/1998,1724,10895,23,210
7/4/1998,1624,5289,-2,145
7/5/1998,1785,10023,0,204
7/6/1998,1822,10934,2,200
7/7/1998,1825,31405,11,490
7/8/1998,1825,10533,-2,214
7/9/1998,1825,9001,-5,192
7/10/1998,1823,17847,23,283
7/11/1998,1732,7121,-1,152
7/12/1998,1790,11267,-2,219
7/13/1998,1818,14942,-4,266
7/14/1998,1825,10220,128,184
7/15/1998,1824,7539,-3,156
7/16/1998,1829,12917,10,202
7/17/1998,1827,18645,39,321
7/18/1998,1737,9518,-2,190
7/19/1998,1793,16377,3,300
7/20/1998,1827,21633,55,307
7/21/1998,1825,19221,17,387
7/22/1998,1826,11034,0,221
7/23/1998,1824,20639,10,357
7/24/1998,1822,10297,-2,203
7/25/1998,1730,11249,4,210
7/26/1998,1789,9364,1,172
7/27/1998,1826,9571,2,185
7/28/1998,1823,6194,-3,133
7/29/1998,1821,13387,0,220
7/30/1998,1824,18699,-1,266
7/31/1998,1822,17080,3,313
11/1/1995,1863,16222,-1,301
11/2/1995,1871,10046,-3,224
11/3/1995,1872,6003,-3,129
11/4/1995,1729,4870,-7,107
11/5/1995,1802,6255,-2,143
11/6/1995,1871,17464,0,517
11/7/1995,1868,5938,-4,143
11/8/1995,1868,3819,-1,78
11/9/1995,1870,7747,12,164
11/10/1995,1871,30504,-1,447
11/11/1995,1728,41529,-3,515
11/12/1995,1806,8314,-5,175
11/13/1995,1873,5907,-2,116
11/14/1995,1868,11727,-1,200
11/15/1995,1869,8807,-3,175
11/16/1995,1871,8107,-1,154
11/17/1995,1876,15243,0,332
11/18/1995,1730,8667,-3,167
11/19/1995,1800,7000,-1,153
11/20/1995,1866,7647,-2,118
11/21/1995,1868,5692,-3,126
11/22/1995,1871,3694,-1,79
11/23/1995,1256,1462,-2,49
11/24/1995,1408,2343,-2,78
11/25/1995,1567,2135,-3,66
11/26/1995,1799,3755,-3,92
11/27/1995,1870,38714,1,499
11/28/1995,1870,38520,73,757
11/29/1995,1870,13081,-2,239
11/30/1995,1870,3648,-2,83
3/1/2001,2128,27197,18,430
3/2/2001,2125,25752,-6,444
3/3/2001,1945,18393,-2,333
3/4/2001,2022,25753,7,411
3/5/2001,2128,6299,-10,173
3/6/2001,2123,8584,-6,197
3/7/2001,2124,11976,-7,262
3/8/2001,2126,19925,-5,380
3/9/2001,2128,19058,-7,326
3/10/2001,1945,14926,0,291
3/11/2001,2018,66938,55,733
3/12/2001,2127,29680,-4,499
3/13/2001,2126,12660,-1,286
3/14/2001,2125,14153,-1,276
3/15/2001,2131,54531,35,854
3/16/2001,2133,37211,-8,626
3/17/2001,1949,18877,-2,352
3/18/2001,2025,15706,-6,301
3/19/2001,2133,12991,-8,245
3/20/2001,2129,9581,-7,225
3/21/2001,2130,18213,-4,323
3/22/2001,2129,15708,-4,272
3/23/2001,2134,15848,-1,286
3/24/2001,1948,22652,0,459
3/25/2001,2025,17361,-4,311
3/26/2001,2132,17226,-6,351
3/27/2001,2132,9661,21,238
3/28/2001,2130,7736,-7,196
3/29/2001,2131,13709,-5,264
3/30/2001,2135,23673,-1,396
3/31/2001,1911,12485,-6,237
3/1/1992,2045,4937,4,80
3/2/1992,2096,5318,10,108
3/3/1992,2101,36632,3,530
3/4/1992,2108,14781,0,273
3/5/1992,2109,12379,7,300
3/6/1992,2106,34133,0,582
3/7/1992,1927,19658,40,436
3/8/1992,2046,10746,6,267
3/9/1992,2105,15137,2,233
3/10/1992,2084,34911,38,452
3/11/1992,2076,7376,1,135
3/12/1992,2065,5487,-1,105
3/13/1992,2119,4745,1,101
3/14/1992,1944,4752,3,95
3/15/1992,2085,4473,0,85
3/16/1992,2067,2104,0,55
3/17/1992,2104,6688,-1,146
3/18/1992,2125,3694,0,77
3/19/1992,2073,11149,-1,256
3/20/1992,2091,7248,6,136
3/21/1992,1900,9217,0,163
3/22/1992,2043,30707,10,561
3/23/1992,2114,6972,-1,153
3/24/1992,2110,19945,43,279
3/25/1992,2073,4090,-2,97
3/26/1992,2075,8621,0,186
3/27/1992,2094,4581,-2,107
3/28/1992,1891,5287,-1,124
3/29/1992,2077,5611,-3,106
3/30/1992,2094,3502,5,88
3/31/1992,2078,2863,3,77
8/1/2007,1749,62657,0,750
8/2/2007,1756,39275,-1,640
8/3/2007,1754,22377,7,385
8/4/2007,1648,19622,17,399
8/5/2007,1718,33935,0,597
8/6/2007,1756,35797,0,524
8/7/2007,1747,27242,0,487
8/8/2007,1748,33366,43,521
8/9/2007,1756,32838,0,435
8/10/2007,1756,30110,63,457
8/11/2007,1648,14555,-2,281
8/12/2007,1719,14623,19,299
8/13/2007,1754,12061,-4,282
8/14/2007,1748,22672,3,476
8/15/2007,1750,15912,41,313
8/16/2007,1758,22762,1,418
8/17/2007,1756,27961,0,397
8/18/2007,1650,21790,-6,424
8/19/2007,1722,42125,-2,542
8/20/2007,1758,39858,-3,593
8/21/2007,1750,26012,21,479
8/22/2007,1751,17949,-1,363
8/23/2007,1756,19679,54,353
8/24/2007,1757,34533,-2,596
8/25/2007,1650,17218,5,356
8/26/2007,1721,11305,49,249
8/27/2007,1757,8214,81,231
8/28/2007,1749,6401,-8,196
8/29/2007,1747,26785,-6,452
8/30/2007,1755,35526,7,478
8/31/2007,1756,21330,-8,398
12/1/2004,1904,19034,-6,371
12/2/2004,1906,3388,-1,146
12/3/2004,1911,4545,-2,157
12/4/2004,1664,1436,7,114
12/5/2004,1841,5730,0,195
12/6/2004,1908,49101,-3,761
12/7/2004,1903,17593,-3,375
12/8/2004,1904,5303,-3,189
12/9/2004,1907,6584,-2,196
12/10/2004,1911,27074,-4,511
12/11/2004,1662,5641,-1,186
12/12/2004,1843,17046,-1,301
12/13/2004,1908,16025,-1,368
12/14/2004,1904,1910,-2,111
12/15/2004,1902,8315,-2,174
12/16/2004,1943,14996,10,349
12/17/2004,1959,12562,32,315
12/18/2004,1719,18562,-4,410
12/19/2004,1871,17015,43,364
12/20/2004,1951,36528,0,548
12/21/2004,1952,24455,-5,510
12/22/2004,1949,53038,22,784
12/23/2004,1955,81358,-3,1130
12/24/2004,1844,39137,25,760
12/25/2004,1698,38147,-5,657
12/26/2004,1867,32986,-3,541
12/27/2004,1953,41488,-2,749
12/28/2004,1952,40262,-7,719
12/29/2004,1950,27261,3,552
12/30/2004,1954,60539,18,721
12/31/2004,1844,14911,28,313
8/1/1998,1731,17300,3,284
8/2/1998,1793,10549,1,201
8/3/1998,1831,11809,9,189
8/4/1998,1830,68988,90,744
8/5/1998,1831,39201,68,642
8/6/1998,1833,32131,0,398
8/7/1998,1831,34895,95,495
8/8/1998,1742,20541,-2,307
8/9/1998,1796,14114,-2,267
8/10/1998,1832,19322,-2,344
8/11/1998,1832,13318,-1,237
8/12/1998,1832,13888,0,258
8/13/1998,1834,18125,-1,300
8/14/1998,1832,20848,18,286
8/15/1998,1741,13556,-3,234
8/16/1998,1795,14347,2,259
8/17/1998,1830,15802,7,273
8/18/1998,1832,16284,47,250
8/19/1998,1831,8790,1,158
8/20/1998,1833,9977,2,213
8/21/1998,1831,11052,17,229
8/22/1998,1741,11836,34,232
8/23/1998,1799,14155,17,266
8/24/1998,1833,29685,166,400
8/25/1998,1834,8265,0,194
8/26/1998,1833,5761,3,160
8/27/1998,1834,5177,-3,143
8/28/1998,1833,10456,-1,181
8/29/1998,1743,5159,-1,130
8/30/1998,1807,12369,-2,201
8/31/1998,1819,6379,5,154
12/1/1995,1872,10458,20,251
12/2/1995,1723,3815,-2,99
12/3/1995,1793,3199,-2,81
12/4/1995,1861,3650,-2,104
12/5/1995,1863,4987,12,112
12/6/1995,1862,4730,27,108
12/7/1995,1863,6879,1,141
12/8/1995,1861,20123,0,317
12/9/1995,1724,20539,11,371
12/10/1995,1794,9288,11,203
12/11/1995,1862,12904,80,237
12/12/1995,1859,20080,60,351
12/13/1995,1847,17072,70,332
12/14/1995,1826,32593,77,514
12/15/1995,1849,22064,6,449
12/16/1995,1714,42937,8,757
12/17/1995,1788,57144,-4,795
12/18/1995,1845,51031,4,869
12/19/1995,1844,30046,22,629
12/20/1995,1848,74023,16,952
12/21/1995,1849,78092,42,1162
12/22/1995,1854,60836,57,1099
12/23/1995,1713,20242,0,435
12/24/1995,1534,5776,5,134
12/25/1995,1719,10014,2,185
12/26/1995,1827,31371,160,473
12/27/1995,1839,17934,10,378
12/28/1995,1833,11573,1,215
12/29/1995,1838,12596,7,237
12/30/1995,1701,27974,-1,574
12/31/1995,1664,16656,23,375
4/1/2001,2017,20729,1,392
4/2/2001,2117,8398,1,219
4/3/2001,2114,9412,-2,218
4/4/2001,2115,12323,-3,268
4/5/2001,2115,23191,-6,330
4/6/2001,2114,58083,-6,695
4/7/2001,1954,37895,-1,474
4/8/2001,2030,15410,-4,314
4/9/2001,2115,15610,1,266
4/10/2001,2112,14071,-1,276
4/11/2001,2115,29141,130,530
4/12/2001,2115,45598,-7,713
4/13/2001,2117,14390,-5,287
4/14/2001,1952,4635,-4,160
4/15/2001,2029,6056,-4,160
4/16/2001,2112,11508,-4,267
4/17/2001,2113,5494,-5,157
4/18/2001,2113,6879,-5,177
4/19/2001,2113,7697,-7,205
4/20/2001,2115,11216,-5,250
4/21/2001,1952,12183,-5,292
4/22/2001,2027,32057,87,574
4/23/2001,2114,31774,-5,438
4/24/2001,2113,6629,-6,209
4/25/2001,2112,6036,-3,192
4/26/2001,2113,7486,0,181
4/27/2001,2116,5962,28,164
4/28/2001,1953,5051,-2,122
4/29/2001,2028,11347,3,207
4/30/2001,2107,6838,-5,163
4/1/1992,2040,5712,-1,124
4/2/1992,2114,1782,0,60
4/3/1992,2141,3798,0,76
4/4/1992,1938,2914,1,89
4/5/1992,2107,4190,-1,92
4/6/1992,2150,3539,22,104
4/7/1992,2177,21576,8,433
4/8/1992,2140,4024,2,82
4/9/1992,2163,2521,2,58
4/10/1992,2146,4338,2,86
4/11/1992,1911,5132,-2,92
4/12/1992,2087,9611,-1,160
4/13/1992,2132,3756,0,103
4/14/1992,2154,2618,1,52
4/15/1992,2135,24434,2,362
4/16/1992,2147,8308,-1,188
4/17/1992,2141,6859,0,168
4/18/1992,1940,10755,-1,252
4/19/1992,2081,12914,0,276
4/20/1992,2151,5493,7,92
4/21/1992,2179,4932,4,99
4/22/1992,2180,2307,1,68
4/23/1992,2173,8353,14,139
4/24/1992,2146,6538,2,126
4/25/1992,1957,2364,3,65
4/26/1992,2108,3622,1,73
4/27/1992,2140,1624,1,52
4/28/1992,2151,3628,0,73
4/29/1992,2179,3771,0,89
4/30/1992,2179,11954,1,255
9/1/2007,1593,14190,-2,281
9/2/2007,1643,4544,-8,162
9/3/2007,1715,9553,-8,221
9/4/2007,1734,10187,5,240
9/5/2007,1747,13449,-3,317
9/6/2007,1760,8094,-3,225
9/7/2007,1763,26632,1,407
9/8/2007,1519,7439,-5,181
9/9/2007,1711,39736,-3,534
9/10/2007,1761,76470,-2,792
9/11/2007,1753,22563,-5,450
9/12/2007,1758,6535,-4,194
9/13/2007,1760,4881,-3,185
9/14/2007,1763,20949,-3,392
9/15/2007,1519,11017,-5,202
9/16/2007,1712,11793,-5,214
9/17/2007,1761,10180,-3,256
9/18/2007,1755,5446,1,208
9/19/2007,1758,6313,-4,210
9/20/2007,1758,7102,-2,188
9/21/2007,1764,10337,-2,232
9/22/2007,1519,3805,-6,156
9/23/2007,1710,11457,-2,245
9/24/2007,1762,7005,-2,197
9/25/2007,1754,21168,-3,377
9/26/2007,1759,10106,-1,277
9/27/2007,1761,13687,-4,288
9/28/2007,1762,17343,0,309
9/29/2007,1520,6121,-6,175
9/30/2007,1712,13837,-6,292
9/1/1998,1834,6865,-2,143
9/2/1998,1834,8123,73,177
9/3/1998,1835,14759,42,274
9/4/1998,1834,15508,20,285
9/5/1998,1510,8256,22,171
9/6/1998,1645,2811,-5,78
9/7/1998,1767,12650,86,234
9/8/1998,1828,9130,3,194
9/9/1998,1836,8150,17,180
9/10/1998,1840,9706,-2,194
9/11/1998,1842,11160,-4,264
9/12/1998,1704,9862,38,191
9/13/1998,1801,12406,0,243
9/14/1998,1843,7114,-3,163
9/15/1998,1843,14893,-3,322
9/16/1998,1842,6291,-4,163
9/17/1998,1847,9988,-3,200
9/18/1998,1841,8827,0,166
9/19/1998,1703,3494,23,117
9/20/1998,1798,24604,-3,338
9/21/1998,1834,3939,39,132
9/22/1998,1833,3471,0,129
9/23/1998,1836,3434,-3,114
9/24/1998,1838,7746,6,182
9/25/1998,1836,23335,48,400
9/26/1998,1704,6817,-1,139
9/27/1998,1797,27045,-3,385
9/28/1998,1837,7953,-4,182
9/29/1998,1836,6617,-6,179
9/30/1998,1836,11002,-4,219
5/1/2001,2105,7212,-6,227
5/2/2001,2116,3690,-4,163
5/3/2001,2117,8846,-9,209
5/4/2001,2120,15413,-7,277
5/5/2001,1959,5340,-3,156
5/6/2001,2036,11139,-3,256
5/7/2001,2117,21733,-6,401
5/8/2001,2116,2431,-2,130
5/9/2001,2115,3063,-5,128
5/10/2001,2116,16905,-6,329
5/11/2001,2118,22581,79,431
5/12/2001,1957,6516,-3,160
5/13/2001,2032,9305,-5,175
5/14/2001,2116,26799,-7,458
5/15/2001,2115,8109,-3,217
5/16/2001,2115,4788,-4,168
5/17/2001,2116,12041,-5,264
5/18/2001,2119,9281,-6,225
5/19/2001,1959,4762,0,139
5/20/2001,2033,19554,-4,314
5/21/2001,2114,22561,-4,504
5/22/2001,2116,18976,-6,365
5/23/2001,2112,28382,-7,463
5/24/2001,2116,17928,-4,356
5/25/2001,2117,33295,-5,555
5/26/2001,1761,9139,10,215
5/27/2001,1799,4401,-6,146
5/28/2001,2006,9079,0,235
5/29/2001,2114,12278,0,255
5/30/2001,2113,5698,-6,174
5/31/2001,2110,15628,-5,300
5/1/1992,2191,19180,-1,357
5/2/1992,1967,6821,0,135
5/3/1992,2120,5861,-3,94
5/4/1992,2189,3034,-2,58
5/5/1992,2209,2028,-2,46
5/6/1992,2164,2485,0,53
5/7/1992,2158,4847,0,111
5/8/1992,2173,9156,1,165
5/9/1992,1973,2594,-1,57
5/10/1992,2151,2746,1,53
5/11/1992,2172,2456,0,44
5/12/1992,2180,3042,1,57
5/13/1992,2160,4859,1,83
5/14/1992,2207,50142,60,540
5/15/1992,2149,6382,-1,107
5/16/1992,1957,7628,-1,186
5/17/1992,2074,14344,26,344
5/18/1992,2185,5069,0,121
5/19/1992,2165,5192,0,91
5/20/1992,2175,4514,1,72
5/21/1992,2178,13169,87,288
5/22/1992,2131,14999,0,313
5/23/1992,1919,3145,-1,66
5/24/1992,1880,1731,-1,33
5/25/1992,2103,7981,-1,214
5/26/1992,2175,4275,-1,76
5/27/1992,2174,3420,-2,57
5/28/1992,2170,11714,32,341
5/29/1992,2169,4500,0,86
5/30/1992,1933,3921,-1,92
5/31/1992,2116,10333,-1,234
6/1/2001,2112,14967,-2,315
6/2/2001,1961,9912,-3,260
6/3/2001,2035,17805,-3,303
6/4/2001,2120,11169,-5,227
6/5/2001,2114,24147,-4,454
6/6/2001,2117,25655,-5,445
6/7/2001,2116,9106,-3,216
6/8/2001,2120,12359,-7,251
6/9/2001,1960,10981,-5,198
6/10/2001,2035,9714,-7,210
6/11/2001,2117,9082,-4,211
6/12/2001,2118,24202,84,477
6/13/2001,2115,14708,-6,295
6/14/2001,2118,47820,0,508
6/15/2001,2126,44415,-4,591
6/16/2001,2013,19071,-3,342
6/17/2001,2062,24041,-4,403
6/18/2001,2125,11880,-5,257
6/19/2001,2124,4224,-7,148
6/20/2001,2124,15943,-7,244
6/21/2001,2123,44788,38,540
6/22/2001,2126,39836,51,467
6/23/2001,2014,28797,0,410
6/24/2001,2061,17989,-2,283
6/25/2001,2125,14765,-5,302
6/26/2001,2126,8824,-2,198
6/27/2001,2123,15910,4,319
6/28/2001,2125,23420,10,441
6/29/2001,2125,20714,-5,363
6/30/2001,2011,88826,-1,987
6/1/1992,2205,13614,0,304
6/2/1992,2193,3872,8,70
6/3/1992,2167,3194,0,76
6/4/1992,2185,8038,2,190
6/5/1992,2170,21687,1,526
6/6/1992,2141,5655,4,106
6/7/1992,2154,5308,9,72
6/8/1992,2183,6205,13,118
6/9/1992,2150,5070,4,100
6/10/1992,2172,5096,9,97
6/11/1992,2174,6049,1,100
6/12/1992,2134,7209,0,137
6/13/1992,2114,9161,1,157
6/14/1992,2119,11507,0,227
6/15/1992,2121,5951,20,88
6/16/1992,2164,4630,0,88
6/17/1992,2175,43779,8,358
6/18/1992,2143,22033,7,399
6/19/1992,2152,18252,3,296
6/20/1992,2110,12444,0,292
6/21/1992,2152,8100,17,156
6/22/1992,2144,6590,-2,102
6/23/1992,2163,11913,9,203
6/24/1992,2121,11630,18,202
6/25/1992,2147,43544,-1,905
6/26/1992,2141,18797,6,269
6/27/1992,2074,12977,0,286
6/28/1992,2129,74760,5,886
6/29/1992,2189,18180,-1,308
6/30/1992,2168,9941,8,183
1/1/2006,1736,20435,25,471
1/2/2006,1807,70894,8,828
1/3/2006,1811,49042,14,813
1/4/2006,1803,13716,13,346
1/5/2006,1806,9521,17,277
1/6/2006,1807,7376,-7,204
1/7/2006,1638,5734,-9,181
1/8/2006,1761,13516,25,305
1/9/2006,1801,8426,-6,221
1/10/2006,1783,2492,0,140
1/11/2006,1781,16874,9,400
1/12/2006,1784,6904,-3,173
1/13/2006,1791,31444,-3,479
1/14/2006,1623,8527,-1,201
1/15/2006,1739,23685,93,404
1/16/2006,1785,8642,-4,230
1/17/2006,1782,14448,-5,341
1/18/2006,1782,14092,-4,277
1/19/2006,1783,3629,-5,182
1/20/2006,1790,12602,-9,236
1/21/2006,1624,7321,-3,205
1/22/2006,1737,20865,1,466
1/23/2006,1784,14392,-4,317
1/24/2006,1784,3880,-7,186
1/25/2006,1782,4700,-3,188
1/26/2006,1785,3207,1,170
1/27/2006,1790,4999,2,179
1/28/2006,1623,3880,0,160
1/29/2006,1738,10033,0,243
1/30/2006,1784,7925,-1,232
1/31/2006,1783,6268,-5,219
7/1/2001,2061,43323,-5,623
7/2/2001,2117,7116,-9,185
7/3/2001,2094,14633,-4,301
7/4/2001,2042,1458,-6,134
7/5/2001,2098,10185,-5,218
7/6/2001,2137,7664,-10,214
7/7/2001,2027,11321,8,265
7/8/2001,2072,25573,-6,393
7/9/2001,2135,13161,-6,284
7/10/2001,2134,18896,-7,272
7/11/2001,2132,11783,-6,242
7/12/2001,2136,9159,9,214
7/13/2001,2138,15405,-4,292
7/14/2001,2028,13302,89,242
7/15/2001,2071,16499,-6,304
7/16/2001,2136,12962,-3,231
7/17/2001,2136,21590,-2,404
7/18/2001,2134,22157,-5,470
7/19/2001,2136,18544,-5,303
7/20/2001,2136,13816,-5,278
7/21/2001,2026,21055,0,378
7/22/2001,2070,35187,13,419
7/23/2001,2132,44303,-6,436
7/24/2001,2135,12953,-5,258
7/25/2001,2134,26801,-6,478
7/26/2001,2137,28289,-3,452
7/27/2001,2135,14317,-4,283
7/28/2001,2027,21254,-5,422
7/29/2001,2071,32038,1,522
7/30/2001,2134,10809,-3,240
7/31/2001,2131,12830,-6,247
1/1/1997,1808,19072,-7,389
1/2/1997,1843,24204,-6,549
1/3/1997,1855,16013,-3,312
1/4/1997,1790,18362,-1,420
1/5/1997,1837,24420,-1,484
1/6/1997,1872,13555,29,300
1/7/1997,1871,8266,0,221
1/8/1997,1874,39297,86,558
1/9/1997,1872,31122,17,567
1/10/1997,1872,24225,0,461
1/11/1997,1742,21533,0,401
1/12/1997,1811,35978,0,488
1/13/1997,1871,21739,164,368
1/14/1997,1873,8161,2,178
1/15/1997,1875,39436,1,659
1/16/1997,1874,16943,-3,350
1/17/1997,1874,18779,6,360
1/18/1997,1741,10881,0,230
1/19/1997,1819,13593,9,243
1/20/1997,1872,13763,-1,284
1/21/1997,1873,20213,-1,314
1/22/1997,1873,9363,-4,207
1/23/1997,1873,10579,-1,239
1/24/1997,1875,26695,-2,381
1/25/1997,1742,13894,0,247
1/26/1997,1820,38595,-6,511
1/27/1997,1874,17297,-2,337
1/28/1997,1872,10860,1,222
1/29/1997,1874,9026,-2,159
1/30/1997,1866,11377,-2,196
1/31/1997,1866,10784,-1,223
7/1/1992,2119,13901,0,190
7/2/1992,2140,60976,1,565
7/3/1992,2148,14310,-2,279
7/4/1992,1951,2989,16,62
7/5/1992,2152,10011,1,197
7/6/1992,2180,8167,105,105
7/7/1992,2151,8370,18,153
7/8/1992,2183,5482,0,113
7/9/1992,2102,4613,4,80
7/10/1992,2157,6950,0,140
7/11/1992,2118,6046,1,105
7/12/1992,2134,30782,3,494
7/13/1992,2121,29226,0,328
7/14/1992,2164,19417,0,317
