year,state,people,,Sum of people,Column Labels,,,,,,,,,,,,,,
1995,AK,1880,,Row Labels,AK,AZ,CA,ID,ME,MI,MN,MT,ND,NM,NY,TX,VT,WA,Grand Total
2006,MI,943337,,,,,,,,,,,,,,,,,
2006,MI,524765,,,,,,,,,,,,,,,,,
2006,MI,198932,,,,,,,,,,,,,,,,,
2006,MN,44638,,,,,,,,,,,,,,,,,
2006,MN,79336,,,,,,,,,,,,,,,,,
2006,MN,154684,,,,,,,,,,,,,,,,,
2006,MN,18828,,,,,,,,,,,,,,,,,
2006,MN,426,,,,,,,,,,,,,,,,,
2006,MN,1266,,,,,,,,,,,,,,,,,
2006,MN,10073,,,,,,,,,,,,,,,,,
2006,MN,36737,,,,,,,,,,,,,,,,,
2006,MT,6211,,,,,,,,,,,,,,,,,
2006,MT,622,,,,,,,,,,,,,,,,,
2006,MT,971,,,,,,,,,,,,,,,,,
2006,MT,64325,,,,,,,,,,,,,,,,,
2006,MT,10601,,,,,,,,,,,,,,,,,
2006,MT,45657,,,,,,,,,,,,,,,,,
2006,MT,1332,,,,,,,,,,,,,,,,,
2006,MT,108575,,,,,,,,,,,,,,,,,
2006,MT,1542,,,,,,,,,,,,,,,,,
2006,MT,303,,,,,,,,,,,,,,,,,
2006,MT,129,,,,,,,,,,,,,,,,,
2006,MT,5916,,,,,,,,,,,,,,,,,
2006,MT,841,,,,,,,,,,,,,,,,,
2006,NY,254895,,,,,,,,,,,,,,,,,
2006,NY,1953030,,,,,,,,,,,,,,,,,
2006,NY,451287,,,,,,,,,,,,,,,,,
2006,NY,189127,,,,,,,,,,,,,,,,,
2006,NY,69868,,,,,,,,,,,,,,,,,
2006,NY,48048,,,,,,,,,,,,,,,,,
2006,ND,926,,,,,,,,,,,,,,,,,
2006,ND,2840,,,,,,,,,,,,,,,,,
2006,ND,2538,,,,,,,,,,,,,,,,,
2006,ND,30118,,,,,,,,,,,,,,,,,
2006,ND,3606,,,,,,,,,,,,,,,,,
2006,ND,1221,,,,,,,,,,,,,,,,,
2006,ND,4081,,,,,,,,,,,,,,,,,
2006,ND,3606,,,,,,,,,,,,,,,,,
2006,ND,8347,,,,,,,,,,,,,,,,,
2006,ND,6679,,,,,,,,,,,,,,,,,
2006,ND,4380,,,,,,,,,,,,,,,,,
2006,ND,129275,,,,,,,,,,,,,,,,,
2006,ND,24746,,,,,,,,,,,,,,,,,
2006,ND,1671,,,,,,,,,,,,,,,,,
2006,ND,3674,,,,,,,,,,,,,,,,,
2006,ND,6090,,,,,,,,,,,,,,,,,
2006,ND,10088,,,,,,,,,,,,,,,,,
2006,ND,2655,,,,,,,,,,,,,,,,,
2006,VT,25512,,,,,,,,,,,,,,,,,
2006,VT,183085,,,,,,,,,,,,,,,,,
2006,VT,157973,,,,,,,,,,,,,,,,,
2006,VT,31873,,,,,,,,,,,,,,,,,
2006,VT,27394,,,,,,,,,,,,,,,,,
2006,WA,13895,,,,,,,,,,,,,,,,,
2006,WA,582211,,,,,,,,,,,,,,,,,
2006,WA,12929,,,,,,,,,,,,,,,,,
2006,WA,10265,,,,,,,,,,,,,,,,,
2006,WA,2284,,,,,,,,,,,,,,,,,
2006,WA,1885,,,,,,,,,,,,,,,,,
2006,WA,8586,,,,,,,,,,,,,,,,,
2006,WA,16728,,,,,,,,,,,,,,,,,
2006,WA,110067,,,,,,,,,,,,,,,,,
2006,WA,6495,,,,,,,,,,,,,,,,,
2006,WA,1683,,,,,,,,,,,,,,,,,
2006,WA,39228,,,,,,,,,,,,,,,,,
2006,WA,196049,,,,,,,,,,,,,,,,,
2006,WA,25972,,,,,,,,,,,,,,,,,
2006,WA,167581,,,,,,,,,,,,,,,,,
2006,AZ,446963,,,,,,,,,,,,,,,,,
2006,AZ,127497,,,,,,,,,,,,,,,,,
2006,AZ,78911,,,,,,,,,,,,,,,,,
2006,AZ,1443089,,,,,,,,,,,,,,,,,
2006,AZ,585543,,,,,,,,,,,,,,,,,
2006,AZ,7103,,,,,,,,,,,,,,,,,
2006,CA,178178,,,,,,,,,,,,,,,,,
2006,CA,1321337,,,,,,,,,,,,,,,,,
2006,CA,617886,,,,,,,,,,,,,,,,,
2006,CA,1176795,,,,,,,,,,,,,,,,,
2006,CA,3465286,,,,,,,,,,,,,,,,,
2006,CA,200005,,,,,,,,,,,,,,,,,
2006,NM,117782,,,,,,,,,,,,,,,,,
2006,NM,92434,,,,,,,,,,,,,,,,,
2006,TX,1617995,,,,,,,,,,,,,,,,,
2006,TX,359373,,,,,,,,,,,,,,,,,
2006,TX,787204,,,,,,,,,,,,,,,,,
2006,TX,3048711,,,,,,,,,,,,,,,,,
2006,TX,100447,,,,,,,,,,,,,,,,,
2006,TX,1237737,,,,,,,,,,,,,,,,,
2006,TX,1705231,,,,,,,,,,,,,,,,,
2006,TX,156021,,,,,,,,,,,,,,,,,
2006,TX,313000,,,,,,,,,,,,,,,,,
2006,TX,189515,,,,,,,,,,,,,,,,,
2006,TX,266921,,,,,,,,,,,,,,,,,
2006,CA,40,,,,,,,,,,,,,,,,,
2006,AK,19459,,,,,,,,,,,,,,,,,
2006,AK,6795,,,,,,,,,,,,,,,,,
2006,AK,2355,,,,,,,,,,,,,,,,,
2006,AK,68308,,,,,,,,,,,,,,,,,
2006,ID,34485,,,,,,,,,,,,,,,,,
2006,ID,21553,,,,,,,,,,,,,,,,,
2006,ME,10433,,,,,,,,,,,,,,,,,
2006,ME,16608,,,,,,,,,,,,,,,,,
2006,ME,254153,,,,,,,,,,,,,,,,,
2006,ME,47291,,,,,,,,,,,,,,,,,
2006,ME,36667,,,,,,,,,,,,,,,,,
2006,ME,37072,,,,,,,,,,,,,,,,,
2006,ME,84483,,,,,,,,,,,,,,,,,
2006,ME,61825,,,,,,,,,,,,,,,,,
2006,ME,10822,,,,,,,,,,,,,,,,,
2006,ME,93386,,,,,,,,,,,,,,,,,
2006,ME,56011,,,,,,,,,,,,,,,,,
2006,ME,18788,,,,,,,,,,,,,,,,,
2006,MI,919234,,,,,,,,,,,,,,,,,
2006,MI,489180,,,,,,,,,,,,,,,,,
2006,MI,193178,,,,,,,,,,,,,,,,,
2006,MN,43953,,,,,,,,,,,,,,,,,
2006,MN,78140,,,,,,,,,,,,,,,,,
2006,MN,145758,,,,,,,,,,,,,,,,,
2006,MN,21381,,,,,,,,,,,,,,,,,
2006,MN,1065,,,,,,,,,,,,,,,,,
2006,MN,8234,,,,,,,,,,,,,,,,,
2006,MN,32905,,,,,,,,,,,,,,,,,
2006,MT,6023,,,,,,,,,,,,,,,,,
2006,MT,1613,,,,,,,,,,,,,,,,,
2006,MT,821,,,,,,,,,,,,,,,,,
2006,MT,62394,,,,,,,,,,,,,,,,,
2006,MT,10332,,,,,,,,,,,,,,,,,
2006,MT,50745,,,,,,,,,,,,,,,,,
2006,MT,1206,,,,,,,,,,,,,,,,,
2006,MT,98416,,,,,,,,,,,,,,,,,
2006,MT,1176,,,,,,,,,,,,,,,,,
2006,MT,284,,,,,,,,,,,,,,,,,
2006,MT,131,,,,,,,,,,,,,,,,,
2006,MT,6969,,,,,,,,,,,,,,,,,
2006,MT,939,,,,,,,,,,,,,,,,,
2006,NY,251617,,,,,,,,,,,,,,,,,
2006,NY,1771416,,,,,,,,,,,,,,,,,
2006,NY,404504,,,,,,,,,,,,,,,,,
2006,NY,174006,,,,,,,,,,,,,,,,,
2006,NY,68222,,,,,,,,,,,,,,,,,
2006,NY,45246,,,,,,,,,,,,,,,,,
2006,ND,622,,,,,,,,,,,,,,,,,
2006,ND,2567,,,,,,,,,,,,,,,,,
2006,ND,1953,,,,,,,,,,,,,,,,,
2006,ND,20776,,,,,,,,,,,,,,,,,
2006,ND,2504,,,,,,,,,,,,,,,,,
2006,ND,1002,,,,,,,,,,,,,,,,,
2006,ND,3655,,,,,,,,,,,,,,,,,
2006,ND,3193,,,,,,,,,,,,,,,,,
2006,ND,8049,,,,,,,,,,,,,,,,,
2006,ND,5913,,,,,,,,,,,,,,,,,
2006,ND,3817,,,,,,,,,,,,,,,,,
2006,ND,125244,,,,,,,,,,,,,,,,,
2006,ND,24453,,,,,,,,,,,,,,,,,
2006,ND,1226,,,,,,,,,,,,,,,,,
2006,ND,2873,,,,,,,,,,,,,,,,,
2006,ND,6686,,,,,,,,,,,,,,,,,
2006,ND,10019,,,,,,,,,,,,,,,,,
2006,ND,2457,,,,,,,,,,,,,,,,,
2006,VT,21760,,,,,,,,,,,,,,,,,
2006,VT,174983,,,,,,,,,,,,,,,,,
2006,VT,142202,,,,,,,,,,,,,,,,,
2006,VT,26804,,,,,,,,,,,,,,,,,
2006,VT,22991,,,,,,,,,,,,,,,,,
2006,WA,14007,,,,,,,,,,,,,,,,,
2006,WA,607556,,,,,,,,,,,,,,,,,
2006,WA,11686,,,,,,,,,,,,,,,,,
2006,WA,10431,,,,,,,,,,,,,,,,,
2006,WA,2334,,,,,,,,,,,,,,,,,
2006,WA,2501,,,,,,,,,,,,,,,,,
2006,WA,8208,,,,,,,,,,,,,,,,,
2006,WA,16673,,,,,,,,,,,,,,,,,
2006,WA,105294,,,,,,,,,,,,,,,,,
2006,WA,7591,,,,,,,,,,,,,,,,,
2006,WA,1738,,,,,,,,,,,,,,,,,
2006,WA,69286,,,,,,,,,,,,,,,,,
2006,WA,185307,,,,,,,,,,,,,,,,,
2006,WA,25577,,,,,,,,,,,,,,,,,
2006,WA,182682,,,,,,,,,,,,,,,,,
2006,AZ,468138,,,,,,,,,,,,,,,,,
2006,AZ,94724,,,,,,,,,,,,,,,,,
2006,AZ,81241,,,,,,,,,,,,,,,,,
2006,AZ,1461077,,,,,,,,,,,,,,,,,
2006,AZ,551250,,,,,,,,,,,,,,,,,
2006,AZ,6565,,,,,,,,,,,,,,,,,
2006,CA,107525,,,,,,,,,,,,,,,,,
2006,CA,1355725,,,,,,,,,,,,,,,,,
2006,CA,902813,,,,,,,,,,,,,,,,,
2006,CA,1114055,,,,,,,,,,,,,,,,,
2006,CA,3533864,,,,,,,,,,,,,,,,,
2006,CA,201038,,,,,,,,,,,,,,,,,
2006,NM,122718,,,,,,,,,,,,,,,,,
2006,NM,83072,,,,,,,,,,,,,,,,,
2006,TX,1334158,,,,,,,,,,,,,,,,,
2006,TX,343006,,,,,,,,,,,,,,,,,
2006,TX,689472,,,,,,,,,,,,,,,,,
2006,TX,2886810,,,,,,,,,,,,,,,,,
2006,TX,97714,,,,,,,,,,,,,,,,,
2006,TX,1119864,,,,,,,,,,,,,,,,,
2006,TX,1644668,,,,,,,,,,,,,,,,,
2006,TX,142932,,,,,,,,,,,,,,,,,
2006,TX,251671,,,,,,,,,,,,,,,,,
2006,TX,169492,,,,,,,,,,,,,,,,,
2006,TX,226524,,,,,,,,,,,,,,,,,
2006,CA,44,,,,,,,,,,,,,,,,,
2006,AK,9190,,,,,,,,,,,,,,,,,
2006,AK,3942,,,,,,,,,,,,,,,,,
2006,AK,903,,,,,,,,,,,,,,,,,
2006,AK,38356,,,,,,,,,,,,,,,,,
2006,ID,22073,,,,,,,,,,,,,,,,,
2006,ID,18204,,,,,,,,,,,,,,,,,
2006,ME,6013,,,,,,,,,,,,,,,,,
2006,ME,15622,,,,,,,,,,,,,,,,,
2006,ME,230319,,,,,,,,,,,,,,,,,
2006,ME,38160,,,,,,,,,,,,,,,,,
2006,ME,34768,,,,,,,,,,,,,,,,,
2006,ME,40781,,,,,,,,,,,,,,,,,
2006,ME,65491,,,,,,,,,,,,,,,,,
2006,ME,34465,,,,,,,,,,,,,,,,,
2006,ME,9288,,,,,,,,,,,,,,,,,
2006,ME,86070,,,,,,,,,,,,,,,,,
2006,ME,49950,,,,,,,,,,,,,,,,,
2006,ME,13879,,,,,,,,,,,,,,,,,
2006,MI,995280,,,,,,,,,,,,,,,,,
2006,MI,351321,,,,,,,,,,,,,,,,,
2006,MI,169193,,,,,,,,,,,,,,,,,
2006,MN,32718,,,,,,,,,,,,,,,,,
2006,MN,43585,,,,,,,,,,,,,,,,,
2006,MN,81311,,,,,,,,,,,,,,,,,
2006,MN,13752,,,,,,,,,,,,,,,,,
2006,MN,1299,,,,,,,,,,,,,,,,,
2006,MN,6246,,,,,,,,,,,,,,,,,
2006,MN,26992,,,,,,,,,,,,,,,,,
2006,MT,3703,,,,,,,,,,,,,,,,,
2006,MT,1542,,,,,,,,,,,,,,,,,
2006,MT,733,,,,,,,,,,,,,,,,,
2006,MT,37917,,,,,,,,,,,,,,,,,
2006,MT,4762,,,,,,,,,,,,,,,,,
2006,MT,33536,,,,,,,,,,,,,,,,,
2006,MT,864,,,,,,,,,,,,,,,,,
2006,MT,78814,,,,,,,,,,,,,,,,,
2006,MT,927,,,,,,,,,,,,,,,,,
2006,MT,212,,,,,,,,,,,,,,,,,
2006,MT,35,,,,,,,,,,,,,,,,,
2006,MT,3335,,,,,,,,,,,,,,,,,
2006,MT,520,,,,,,,,,,,,,,,,,
2006,NY,153493,,,,,,,,,,,,,,,,,
2006,NY,1247551,,,,,,,,,,,,,,,,,
2006,NY,291179,,,,,,,,,,,,,,,,,
2006,NY,152959,,,,,,,,,,,,,,,,,
2006,NY,54842,,,,,,,,,,,,,,,,,
2006,NY,36788,,,,,,,,,,,,,,,,,
2006,ND,330,,,,,,,,,,,,,,,,,
2006,ND,2431,,,,,,,,,,,,,,,,,
2006,ND,1849,,,,,,,,,,,,,,,,,
2006,ND,11039,,,,,,,,,,,,,,,,,
2006,ND,1857,,,,,,,,,,,,,,,,,
2006,ND,728,,,,,,,,,,,,,,,,,
2006,ND,3233,,,,,,,,,,,,,,,,,
2006,ND,3000,,,,,,,,,,,,,,,,,
2006,ND,6587,,,,,,,,,,,,,,,,,
2006,ND,4616,,,,,,,,,,,,,,,,,
2006,ND,2550,,,,,,,,,,,,,,,,,
2006,ND,61752,,,,,,,,,,,,,,,,,
2006,ND,13924,,,,,,,,,,,,,,,,,
2006,ND,797,,,,,,,,,,,,,,,,,
2006,ND,2753,,,,,,,,,,,,,,,,,
2006,ND,4998,,,,,,,,,,,,,,,,,
2006,ND,7835,,,,,,,,,,,,,,,,,
2006,ND,1500,,,,,,,,,,,,,,,,,
2006,VT,14017,,,,,,,,,,,,,,,,,
2006,VT,124884,,,,,,,,,,,,,,,,,
2006,VT,85627,,,,,,,,,,,,,,,,,
2006,VT,14596,,,,,,,,,,,,,,,,,
2006,VT,18753,,,,,,,,,,,,,,,,,
2006,WA,10051,,,,,,,,,,,,,,,,,
2006,WA,491462,,,,,,,,,,,,,,,,,
2006,WA,9671,,,,,,,,,,,,,,,,,
2006,WA,8011,,,,,,,,,,,,,,,,,
2006,WA,1812,,,,,,,,,,,,,,,,,
2006,WA,1708,,,,,,,,,,,,,,,,,
2006,WA,4631,,,,,,,,,,,,,,,,,
2006,WA,10220,,,,,,,,,,,,,,,,,
2006,WA,87563,,,,,,,,,,,,,,,,,
2006,WA,5293,,,,,,,,,,,,,,,,,
2006,WA,1144,,,,,,,,,,,,,,,,,
2006,WA,42274,,,,,,,,,,,,,,,,,
2006,WA,160842,,,,,,,,,,,,,,,,,
2006,WA,18330,,,,,,,,,,,,,,,,,
2006,WA,125692,,,,,,,,,,,,,,,,,
2006,AZ,444489,,,,,,,,,,,,,,,,,
2006,AZ,100460,,,,,,,,,,,,,,,,,
2006,AZ,76086,,,,,,,,,,,,,,,,,
2006,AZ,1301890,,,,,,,,,,,,,,,,,
2006,AZ,558796,,,,,,,,,,,,,,,,,
2006,AZ,6622,,,,,,,,,,,,,,,,,
2006,CA,184024,,,,,,,,,,,,,,,,,
2006,CA,1315339,,,,,,,,,,,,,,,,,
2006,CA,553327,,,,,,,,,,,,,,,,,
2006,CA,962606,,,,,,,,,,,,,,,,,
2006,CA,3136395,,,,,,,,,,,,,,,,,
2006,CA,194715,,,,,,,,,,,,,,,,,
2006,NM,112318,,,,,,,,,,,,,,,,,
2006,NM,78746,,,,,,,,,,,,,,,,,
2006,TX,1304367,,,,,,,,,,,,,,,,,
2006,TX,326911,,,,,,,,,,,,,,,,,
2006,TX,671699,,,,,,,,,,,,,,,,,
2006,TX,2769524,,,,,,,,,,,,,,,,,
2006,TX,104981,,,,,,,,,,,,,,,,,
2006,TX,1154017,,,,,,,,,,,,,,,,,
2006,TX,1429001,,,,,,,,,,,,,,,,,
2006,TX,141159,,,,,,,,,,,,,,,,,
2006,TX,244126,,,,,,,,,,,,,,,,,
2006,TX,174336,,,,,,,,,,,,,,,,,
2006,TX,219988,,,,,,,,,,,,,,,,,
2006,CA,38,,,,,,,,,,,,,,,,,
2006,AK,3270,,,,,,,,,,,,,,,,,
2006,AK,3026,,,,,,,,,,,,,,,,,
2006,AK,2181,,,,,,,,,,,,,,,,,
2006,ID,13595,,,,,,,,,,,,,,,,,
2006,ID,18023,,,,,,,,,,,,,,,,,
2006,ME,15437,,,,,,,,,,,,,,,,,
2006,ME,106208,,,,,,,,,,,,,,,,,
2006,ME,31943,,,,,,,,,,,,,,,,,
2006,ME,33862,,,,,,,,,,,,,,,,,
2006,ME,38290,,,,,,,,,,,,,,,,,
2006,ME,63835,,,,,,,,,,,,,,,,,
2006,ME,12412,,,,,,,,,,,,,,,,,
2006,ME,8779,,,,,,,,,,,,,,,,,
2006,ME,83955,,,,,,,,,,,,,,,,,
2006,ME,42981,,,,,,,,,,,,,,,,,
2006,ME,52,,,,,,,,,,,,,,,,,
2006,MI,878219,,,,,,,,,,,,,,,,,
2006,MI,319579,,,,,,,,,,,,,,,,,
2006,MI,142086,,,,,,,,,,,,,,,,,
2006,MN,30468,,,,,,,,,,,,,,,,,
2006,MN,36358,,,,,,,,,,,,,,,,,
2006,MN,64485,,,,,,,,,,,,,,,,,
2006,MN,8468,,,,,,,,,,,,,,,,,
2006,MN,1524,,,,,,,,,,,,,,,,,
2006,MN,5617,,,,,,,,,,,,,,,,,
2006,MN,17815,,,,,,,,,,,,,,,,,
2006,MT,2100,,,,,,,,,,,,,,,,,
2006,MT,947,,,,,,,,,,,,,,,,,
2006,MT,496,,,,,,,,,,,,,,,,,
2006,MT,14481,,,,,,,,,,,,,,,,,
2006,MT,5339,,,,,,,,,,,,,,,,,
2006,MT,14756,,,,,,,,,,,,,,,,,
2006,MT,804,,,,,,,,,,,,,,,,,
2006,MT,50302,,,,,,,,,,,,,,,,,
2006,MT,914,,,,,,,,,,,,,,,,,
2006,MT,210,,,,,,,,,,,,,,,,,
2006,MT,126,,,,,,,,,,,,,,,,,
2006,MT,1963,,,,,,,,,,,,,,,,,
2006,MT,492,,,,,,,,,,,,,,,,,
2006,NY,132437,,,,,,,,,,,,,,,,,
2006,NY,1162785,,,,,,,,,,,,,,,,,
2006,NY,261143,,,,,,,,,,,,,,,,,
2006,NY,162410,,,,,,,,,,,,,,,,,
2006,NY,40400,,,,,,,,,,,,,,,,,
2006,NY,26925,,,,,,,,,,,,,,,,,
2006,ND,223,,,,,,,,,,,,,,,,,
2006,ND,2126,,,,,,,,,,,,,,,,,
2006,ND,1436,,,,,,,,,,,,,,,,,
2006,ND,7874,,,,,,,,,,,,,,,,,
2006,ND,1725,,,,,,,,,,,,,,,,,
2006,ND,596,,,,,,,,,,,,,,,,,
2006,ND,2942,,,,,,,,,,,,,,,,,
2006,ND,1781,,,,,,,,,,,,,,,,,
2006,ND,5562,,,,,,,,,,,,,,,,,
2006,ND,3860,,,,,,,,,,,,,,,,,
2006,ND,2771,,,,,,,,,,,,,,,,,
2006,ND,50533,,,,,,,,,,,,,,,,,
2006,ND,15619,,,,,,,,,,,,,,,,,
2006,ND,747,,,,,,,,,,,,,,,,,
2006,ND,2103,,,,,,,,,,,,,,,,,
2006,ND,4083,,,,,,,,,,,,,,,,,
2006,ND,7313,,,,,,,,,,,,,,,,,
2006,ND,1465,,,,,,,,,,,,,,,,,
2006,VT,11245,,,,,,,,,,,,,,,,,
2006,VT,115771,,,,,,,,,,,,,,,,,
2006,VT,76062,,,,,,,,,,,,,,,,,
2006,VT,11327,,,,,,,,,,,,,,,,,
2006,VT,16209,,,,,,,,,,,,,,,,,
2006,WA,6851,,,,,,,,,,,,,,,,,
2006,WA,663762,,,,,,,,,,,,,,,,,
2006,WA,8851,,,,,,,,,,,,,,,,,
2006,WA,7571,,,,,,,,,,,,,,,,,
2006,WA,1454,,,,,,,,,,,,,,,,,
2006,WA,837,,,,,,,,,,,,,,,,,
2006,WA,4136,,,,,,,,,,,,,,,,,
2006,WA,8859,,,,,,,,,,,,,,,,,
2006,WA,86626,,,,,,,,,,,,,,,,,
2006,WA,4094,,,,,,,,,,,,,,,,,
2006,WA,1149,,,,,,,,,,,,,,,,,
2006,WA,34283,,,,,,,,,,,,,,,,,
2006,WA,147520,,,,,,,,,,,,,,,,,
2006,WA,7969,,,,,,,,,,,,,,,,,
2006,WA,108743,,,,,,,,,,,,,,,,,
2006,AZ,460009,,,,,,,,,,,,,,,,,
2006,AZ,133384,,,,,,,,,,,,,,,,,
2006,AZ,131469,,,,,,,,,,,,,,,,,
2006,AZ,936791,,,,,,,,,,,,,,,,,
2006,AZ,638565,,,,,,,,,,,,,,,,,
2006,AZ,7416,,,,,,,,,,,,,,,,,
2006,CA,219226,,,,,,,,,,,,,,,,,
2006,CA,1487129,,,,,,,,,,,,,,,,,
2006,CA,590529,,,,,,,,,,,,,,,,,
2006,CA,1003072,,,,,,,,,,,,,,,,,
2006,CA,3408325,,,,,,,,,,,,,,,,,
2006,CA,189581,,,,,,,,,,,,,,,,,
2006,NM,113628,,,,,,,,,,,,,,,,,
2006,NM,83216,,,,,,,,,,,,,,,,,
2006,TX,1382558,,,,,,,,,,,,,,,,,
2006,TX,347876,,,,,,,,,,,,,,,,,
2006,TX,663039,,,,,,,,,,,,,,,,,
2006,TX,2886714,,,,,,,,,,,,,,,,,
2006,TX,85039,,,,,,,,,,,,,,,,,
2006,TX,1164387,,,,,,,,,,,,,,,,,
2006,TX,1396365,,,,,,,,,,,,,,,,,
2006,TX,142415,,,,,,,,,,,,,,,,,
2006,TX,233772,,,,,,,,,,,,,,,,,
2006,TX,183304,,,,,,,,,,,,,,,,,
2006,TX,239823,,,,,,,,,,,,,,,,,
2006,CA,42,,,,,,,,,,,,,,,,,
2006,AK,2288,,,,,,,,,,,,,,,,,
2006,AK,1099,,,,,,,,,,,,,,,,,
2006,AK,814,,,,,,,,,,,,,,,,,
2006,ID,9004,,,,,,,,,,,,,,,,,
2006,ID,15157,,,,,,,,,,,,,,,,,
2006,ME,15437,,,,,,,,,,,,,,,,,
2006,ME,98474,,,,,,,,,,,,,,,,,
2006,ME,24966,,,,,,,,,,,,,,,,,
2006,ME,31429,,,,,,,,,,,,,,,,,
2006,ME,54598,,,,,,,,,,,,,,,,,
2006,ME,59209,,,,,,,,,,,,,,,,,
2006,ME,18626,,,,,,,,,,,,,,,,,
2006,ME,8140,,,,,,,,,,,,,,,,,
2006,ME,86472,,,,,,,,,,,,,,,,,
2006,ME,39963,,,,,,,,,,,,,,,,,
2006,ME,12258,,,,,,,,,,,,,,,,,
2006,MI,845729,,,,,,,,,,,,,,,,,
2006,MI,302079,,,,,,,,,,,,,,,,,
2006,MI,116636,,,,,,,,,,,,,,,,,
2006,MN,28947,,,,,,,,,,,,,,,,,
2006,MN,34313,,,,,,,,,,,,,,,,,
2006,MN,57116,,,,,,,,,,,,,,,,,
2006,MN,7697,,,,,,,,,,,,,,,,,
2006,MN,624,,,,,,,,,,,,,,,,,
2006,MN,4736,,,,,,,,,,,,,,,,,
2006,MN,14262,,,,,,,,,,,,,,,,,
2006,MT,1590,,,,,,,,,,,,,,,,,
2006,MT,652,,,,,,,,,,,,,,,,,
2006,MT,518,,,,,,,,,,,,,,,,,
2006,MT,8492,,,,,,,,,,,,,,,,,
2006,MT,4015,,,,,,,,,,,,,,,,,
2006,MT,8919,,,,,,,,,,,,,,,,,
2006,MT,656,,,,,,,,,,,,,,,,,
2006,MT,33928,,,,,,,,,,,,,,,,,
2006,MT,737,,,,,,,,,,,,,,,,,
2006,MT,155,,,,,,,,,,,,,,,,,
2006,MT,119,,,,,,,,,,,,,,,,,
2006,MT,1720,,,,,,,,,,,,,,,,,
2006,MT,487,,,,,,,,,,,,,,,,,
2006,NY,107242,,,,,,,,,,,,,,,,,
2006,NY,1093010,,,,,,,,,,,,,,,,,
2006,NY,214407,,,,,,,,,,,,,,,,,
2006,NY,155226,,,,,,,,,,,,,,,,,
2006,NY,44523,,,,,,,,,,,,,,,,,
2006,NY,26925,,,,,,,,,,,,,,,,,
2006,ND,245,,,,,,,,,,,,,,,,,
2006,ND,2090,,,,,,,,,,,,,,,,,
2006,ND,1282,,,,,,,,,,,,,,,,,
2006,ND,6299,,,,,,,,,,,,,,,,,
2006,ND,1416,,,,,,,,,,,,,,,,,
2006,ND,450,,,,,,,,,,,,,,,,,
2006,ND,2996,,,,,,,,,,,,,,,,,
2006,ND,1408,,,,,,,,,,,,,,,,,
2006,ND,5410,,,,,,,,,,,,,,,,,
2006,ND,4158,,,,,,,,,,,,,,,,,
2006,ND,2477,,,,,,,,,,,,,,,,,
2006,ND,40276,,,,,,,,,,,,,,,,,
2006,ND,13732,,,,,,,,,,,,,,,,,
2006,ND,571,,,,,,,,,,,,,,,,,
2006,ND,2296,,,,,,,,,,,,,,,,,
2006,ND,4361,,,,,,,,,,,,,,,,,
2006,ND,6368,,,,,,,,,,,,,,,,,
2006,ND,1167,,,,,,,,,,,,,,,,,
2006,VT,8159,,,,,,,,,,,,,,,,,
2006,VT,91516,,,,,,,,,,,,,,,,,
2006,VT,46508,,,,,,,,,,,,,,,,,
2006,VT,8706,,,,,,,,,,,,,,,,,
2006,VT,15080,,,,,,,,,,,,,,,,,
2006,WA,4768,,,,,,,,,,,,,,,,,
2006,WA,432841,,,,,,,,,,,,,,,,,
2006,WA,7570,,,,,,,,,,,,,,,,,
2006,WA,6115,,,,,,,,,,,,,,,,,
2006,WA,881,,,,,,,,,,,,,,,,,
2006,WA,435,,,,,,,,,,,,,,,,,
2006,WA,5046,,,,,,,,,,,,,,,,,
2006,WA,7361,,,,,,,,,,,,,,,,,
2006,WA,67253,,,,,,,,,,,,,,,,,
2006,WA,3420,,,,,,,,,,,,,,,,,
2006,WA,794,,,,,,,,,,,,,,,,,
2006,WA,27738,,,,,,,,,,,,,,,,,
2006,WA,106915,,,,,,,,,,,,,,,,,
2006,WA,5943,,,,,,,,,,,,,,,,,
2006,WA,86203,,,,,,,,,,,,,,,,,
2006,AZ,441120,,,,,,,,,,,,,,,,,
2006,AZ,150522,,,,,,,,,,,,,,,,,
2006,AZ,78550,,,,,,,,,,,,,,,,,
2006,AZ,1448373,,,,,,,,,,,,,,,,,
2006,AZ,648651,,,,,,,,,,,,,,,,,
2006,AZ,7550,,,,,,,,,,,,,,,,,
2006,CA,262134,,,,,,,,,,,,,,,,,
2006,CA,1489874,,,,,,,,,,,,,,,,,
2006,CA,660547,,,,,,,,,,,,,,,,,
2006,CA,935960,,,,,,,,,,,,,,,,,
2006,CA,4086933,,,,,,,,,,,,,,,,,
2006,CA,194875,,,,,,,,,,,,,,,,,
2006,NM,118523,,,,,,,,,,,,,,,,,
2006,NM,102774,,,,,,,,,,,,,,,,,
2006,TX,1429301,,,,,,,,,,,,,,,,,
2006,TX,345010,,,,,,,,,,,,,,,,,
2006,TX,707372,,,,,,,,,,,,,,,,,
2006,TX,2841890,,,,,,,,,,,,,,,,,
2006,TX,107776,,,,,,,,,,,,,,,,,
2006,TX,1212445,,,,,,,,,,,,,,,,,
2006,TX,1620404,,,,,,,,,,,,,,,,,
2006,TX,152325,,,,,,,,,,,,,,,,,
2006,TX,310328,,,,,,,,,,,,,,,,,
2006,TX,188164,,,,,,,,,,,,,,,,,
2006,TX,263371,,,,,,,,,,,,,,,,,
2006,CA,38,,,,,,,,,,,,,,,,,
